"method","algorithm","l1_error","fro_error","max_abs_error","rep","n","R","factor_type","weight_type","p","fiber_l1_max","slice_l1_max","experiment","p_scalar","sample_multiplier","hetero_strength","alpha_profile","normalized_fiber_l1_max","normalized_slice_l1_max","normalized_l1","normalized_fro"
"oracle_cp","no_thinning",0.556121980796463,0.00332043273608306,0.000315195794905498,40,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00462308094644253,0.0636680294170271,"dense_heteroskedastic",50,1000,3,0.8,11.5577023661063,3.18340147085135,17.5861211620124,10.919781294755
"slice_oracle","no_thinning",0.0492220976963059,0.000275291763145969,2.6504711752897e-05,40,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00462308094644253,0.0636680294170271,"dense_heteroskedastic",50,1000,3,0.8,11.5577023661063,3.18340147085135,1.55653939931654,0.905341587900271
"slice_est","no_thinning",0.0492684469086997,0.000275571081116818,2.6805304207393e-05,40,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00462308094644253,0.0636680294170271,"dense_heteroskedastic",50,1000,3,0.8,11.5577023661063,3.18340147085135,1.55800509010573,0.906260170324849
"histogram","no_thinning",0.511384355523117,0.00222502176247347,8.69868104051617e-05,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,16.1713932323036,7.16208322305872
"unscaled","no_thinning",0.0523405529461238,0.000281451195085506,3.18762163487965e-05,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,1.65515361302388,0.905958277096074
"oracle","no_thinning",0.0448790786207751,0.000232541885819007,1.87461617441406e-05,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,1.41920107731417,0.748524965990129
"oracle_cp","no_thinning",0.642716788440252,0.00349095613397948,0.000292365258096368,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,20.3244894189977,11.2369769955931
"slice_oracle","no_thinning",0.0456121009057238,0.000245362811875191,2.2036935753857e-05,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,1.44238127727516,0.789794018257284
"slice_est","no_thinning",0.0455907365496698,0.000245347575801555,2.19269334856429e-05,41,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00482569427268965,0.058099874312215,"dense_heteroskedastic",50,1000,3,0.8,12.0642356817241,2.90499371561075,1.44170567701643,0.789744975129158
"histogram","no_thinning",0.503164775487134,0.0022319857228714,0.00011074829436675,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,15.911467289066,6.93237505133981
"unscaled","no_thinning",0.0518565659819118,0.000282929688273544,1.93972317971463e-05,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,1.63984860137647,0.878757732261655
"oracle","no_thinning",0.0461170583411723,0.000247621729561435,1.77164723402485e-05,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,1.45834943344971,0.769093942936573
"oracle_cp","no_thinning",0.790228735962862,0.00442616459040167,0.000412810843763039,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,24.9892267815845,13.7473249336694
"slice_oracle","no_thinning",0.0459558191863518,0.000248058020875252,1.75868797946037e-05,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,1.45325060367738,0.770449030018013
"slice_est","no_thinning",0.0459426517010592,0.000248021130598154,1.76163217070246e-05,42,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00518308973206761,0.0628002044248917,"dense_heteroskedastic",50,1000,3,0.8,12.957724330169,3.14001022124459,1.45283421123156,0.770334451670146
"histogram","no_thinning",0.502743188615107,0.00223543420556965,9.86629907549667e-05,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,15.8981355415937,7.27065209123459
"unscaled","no_thinning",0.0524319470744987,0.000298046476713012,2.03693904038009e-05,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,1.65804374912818,0.969383144357116
"oracle","no_thinning",0.0441855992100947,0.000246588007423262,1.36583258419581e-05,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,1.39727133283236,0.802016721126641
"oracle_cp","no_thinning",0.389772772604515,0.00278225794641665,0.000372873684991694,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,12.3256973134915,9.049172418525
"slice_oracle","no_thinning",0.0451762804180793,0.000260419516907946,1.77841818945382e-05,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,1.42859942335594,0.847003101450065
"slice_est","no_thinning",0.0451847119525939,0.000260317081317058,1.77808819936821e-05,43,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0047265805231152,0.0635819690247021,"dense_heteroskedastic",50,1000,3,0.8,11.816451307788,3.17909845123511,1.42886605188831,0.846669934165942
"histogram","no_thinning",0.51965840931344,0.00223346476530221,9.15995485902175e-05,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,16.4330417869053,6.50008342065415
"unscaled","no_thinning",0.0531855947085253,0.000294236101468098,2.15828736398892e-05,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,1.68187617989539,0.856319398731106
"oracle","no_thinning",0.0436894934433392,0.000231985208478543,1.50972310915363e-05,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,1.38158309099945,0.675149763226437
"oracle_cp","no_thinning",0.536766731165684,0.00316467054267758,0.000441172233775692,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,16.9740544268685,9.21018448370631
"slice_oracle","no_thinning",0.0452467017224102,0.000248044506180172,1.75312005926228e-05,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,1.4308263405308,0.721887359610048
"slice_est","no_thinning",0.0452630135431198,0.000248170893977144,1.75432858136881e-05,44,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00590323883963664,0.0596192715243888,"dense_heteroskedastic",50,1000,3,0.8,14.7580970990916,2.98096357621944,1.43134216559307,0.722255187764955
"histogram","no_thinning",0.49592716772178,0.00225482700730484,0.000102315691994237,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,15.6825940355716,6.84300094230415
"unscaled","no_thinning",0.0549348488080687,0.00032389526575526,2.16093733258838e-05,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,1.73719245150483,0.982964813527022
"oracle","no_thinning",0.0475768490080934,0.000275228807349239,1.64377833381278e-05,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,1.50451206759498,0.835270724511711
"oracle_cp","no_thinning",0.46290921991657,0.0030982346780256,0.000470379729316477,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,14.6384748482814,9.40259396952586
"slice_oracle","no_thinning",0.0482914893347528,0.000290184072771523,1.90124497773278e-05,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,1.52711097899548,0.880657308513744
"slice_est","no_thinning",0.0482880305209879,0.000290075722091994,1.92277119048497e-05,45,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00542879272936691,0.0583053796198494,"dense_heteroskedastic",50,1000,3,0.8,13.5719818234173,2.91526898099247,1.52700160170049,0.880328483375625
"histogram","no_thinning",0.504053156857748,0.00223215625931673,0.000116936490417328,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,15.9395603746861,6.4604962136294
"unscaled","no_thinning",0.0553455165339244,0.000330814701630513,3.16186435534956e-05,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,1.75017890525709,0.957472004200585
"oracle","no_thinning",0.0459528034841661,0.000267550994413871,3.3280672353036e-05,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,1.45315523880086,0.774368810045895
"oracle_cp","no_thinning",0.100122185596031,0.000648199532910477,0.000101085282117177,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,3.16614150797562,1.87607413708857
"slice_oracle","no_thinning",0.0480410163628426,0.000286132461961782,3.7265580206551e-05,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,1.51919032816001,0.82814887147121
"slice_est","no_thinning",0.0479754682710607,0.000285532862631318,3.71778231142434e-05,46,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00596880566140546,0.0662517865776027,"dense_heteroskedastic",50,1000,3,0.8,14.9220141535137,3.31258932888013,1.51711751549692,0.826413460167458
"histogram","no_thinning",0.517991551995258,0.00224269461316878,0.000108540496195738,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,16.3803311303055,7.69557571757827
"unscaled","no_thinning",0.0528864944603602,0.000284361375008882,1.86469096682647e-05,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,1.67241779956616,0.975756788144935
"oracle","no_thinning",0.0448567210668309,0.000237309736654858,1.46854840533752e-05,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,1.41849406938044,0.814303934304132
"oracle_cp","no_thinning",0.0893704032437131,0.000491321535580126,2.69210719859702e-05,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,2.82614029657833,1.68591927609412
"slice_oracle","no_thinning",0.0472001072993589,0.000248684067599499,1.48815009295717e-05,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,1.49259844870313,0.853333780145515
"slice_est","no_thinning",0.0471859038698978,0.000248477617723153,1.48287937586409e-05,47,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.0042464699281837,0.0678317375244333,"dense_heteroskedastic",50,1000,3,0.8,10.6161748204592,3.39158687622166,1.4921492968263,0.852625368645359
"histogram","no_thinning",0.505001652420305,0.00223373801612782,0.000102269031147514,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,15.9695544379685,6.82884494187368
"unscaled","no_thinning",0.0533329177848746,0.000299000318013892,2.71746590931828e-05,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,1.68653494462706,0.914085176751075
"oracle","no_thinning",0.046545802906161,0.000254838979523467,1.71820102866698e-05,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,1.47190752704753,0.77907787920797
"oracle_cp","no_thinning",0.316356058589533,0.002124357068471,0.000174457720644439,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,10.004056967366,6.49445231133665
"slice_oracle","no_thinning",0.0478488028325002,0.0002710534450924,2.54036741476607e-05,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,1.51311200263017,0.828647734932385
"slice_est","no_thinning",0.0478783949731482,0.000271253508564855,2.54244837024883e-05,48,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00534982988271984,0.0733690970492343,"dense_heteroskedastic",50,1000,3,0.8,13.3745747067996,3.66845485246172,1.51404778828304,0.82925935653799
"histogram","no_thinning",0.517752203903379,0.00222797970366725,0.000109046660126879,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,16.372762279066,6.7830183872014
"unscaled","no_thinning",0.0577007826534894,0.000316015352069432,3.60247726540092e-05,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,1.82465895959361,0.962099403417646
"oracle","no_thinning",0.0454503484426657,0.000247700368822077,3.38751072772381e-05,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,1.4372662152711,0.754116455132507
"oracle_cp","no_thinning",0.422812214044256,0.0030021902484518,0.000674154650095492,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,13.3704961891848,9.14007951850116
"slice_oracle","no_thinning",0.047005762859242,0.000261868343374805,2.78661240127005e-05,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,1.48645273788954,0.797250435097573
"slice_est","no_thinning",0.046963298325176,0.000261539559601684,2.78703619104376e-05,49,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00539444135488551,0.0687447902356863,"dense_heteroskedastic",50,1000,3,0.8,13.4861033872138,3.43723951178431,1.48510989141527,0.796249462613477
"histogram","no_thinning",0.526742211969741,0.00224530580943365,7.76122109483929e-05,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,16.6570512957959,8.80243137490213
"unscaled","no_thinning",0.0517804505063943,0.000264964319783315,1.4924493557133e-05,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,1.63744161869825,1.03875838733903
"oracle","no_thinning",0.0454818360517702,0.000232674141280379,1.67723313538096e-05,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,1.43826194089954,0.912168913797725
"oracle_cp","no_thinning",0.399154544422368,0.00255154016919124,0.000230080299784086,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,12.6223749878154,10.0029836226528
"slice_oracle","no_thinning",0.0465921194170724,0.000241561981007734,1.56820086687677e-05,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,1.47337218372505,0.947012541308271
"slice_est","no_thinning",0.0465736714913052,0.000241504760779634,1.57521013182939e-05,50,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00325323704154851,0.0534955040332027,"dense_heteroskedastic",50,1000,3,0.8,8.13309260387128,2.67477520166014,1.47278880908975,0.946788216795773
"histogram","no_thinning",0.461854856243443,0.0022429531672884,0.000164313993986994,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,14.6051329413892,5.96981976817855
"unscaled","no_thinning",0.0504668542523228,0.000313371645593166,3.01792646243152e-05,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,1.59590205781094,0.834066565424716
"oracle","no_thinning",0.0448914598948793,0.000271320470432922,2.2056012228658e-05,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,1.41959260757922,0.722143614732771
"oracle_cp","no_thinning",1.19444998869992,0.00863828201499354,0.00079561715446218,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,37.7718251545412,22.991557509225
"slice_oracle","no_thinning",0.045622873985808,0.000289821396521952,2.58997536850344e-05,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,1.44272195197998,0.77138547849822
"slice_est","no_thinning",0.0456397037855755,0.000289827358586944,2.56279847507155e-05,1,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00705810274471359,0.0672439010625076,"dense_heteroskedastic",50,1000,10,0.8,17.645256861784,3.36219505312538,1.44325415697828,0.771401347065593
"histogram","no_thinning",0.460312979343688,0.00223798545200746,0.000109651681316514,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,14.5563745126409,7.43975200427076
"unscaled","no_thinning",0.0507793537933152,0.000293135281117248,1.55070798521274e-05,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,1.60578416098387,0.974471837275929
"oracle","no_thinning",0.0440114350127016,0.000264705008658566,2.04434834779602e-05,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,1.39176377732619,0.879960867011707
"oracle_cp","no_thinning",0.468972601879831,0.00333332788274245,0.000258819512745003,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,14.8302158215563,11.0810071505514
"slice_oracle","no_thinning",0.0458481430281976,0.000283112112049632,1.89442317813116e-05,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,1.44984558458274,0.941151740358835
"slice_est","no_thinning",0.0457568789314613,0.000282269297551272,1.87538853872206e-05,2,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00452446886887326,0.0644535485133648,"dense_heteroskedastic",50,1000,10,0.8,11.3111721721832,3.22267742566824,1.44695956043989,0.93834996573256
"histogram","no_thinning",0.481425607671464,0.00224518383974312,9.1168313051618e-05,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,15.2240144417246,7.57197318645603
"unscaled","no_thinning",0.0539624981124808,0.000301768975099593,2.2894742234661e-05,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,1.70644402267976,1.0177280575028
"oracle","no_thinning",0.0473026325401919,0.000260276407764137,1.9348750302015e-05,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,1.49584058149003,0.877792698206232
"oracle_cp","no_thinning",0.723330358487564,0.00428179700423723,0.000411176938786737,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,22.8737143356681,14.4405333460985
"slice_oracle","no_thinning",0.0475050200552007,0.000267088044171367,2.18218331553146e-05,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,1.50224063666412,0.900765217123583
"slice_est","no_thinning",0.0475608217855885,0.000267515067272625,2.18731533158713e-05,3,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00439597976627253,0.0752135221447247,"dense_heteroskedastic",50,1000,10,0.8,10.9899494156813,3.76067610723623,1.50400524231816,0.902205369780792
"histogram","no_thinning",0.477609015592922,0.00222236143333749,8.6591010344552e-05,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,15.1033232030451,7.33953237855309
"unscaled","no_thinning",0.0548296532886023,0.000306305246643596,2.1529469173047e-05,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,1.73386587709325,1.0115984023738
"oracle","no_thinning",0.0448501854606616,0.000258694792994126,1.73509088047634e-05,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,1.41828739536659,0.854360942761704
"oracle_cp","no_thinning",0.436800830062717,0.0028967004943549,0.000222486704273867,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,13.8128550685033,9.56659288195084
"slice_oracle","no_thinning",0.0455731822313609,0.00026348226629165,2.09501977534497e-05,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,1.44115056073015,0.870171969155312
"slice_est","no_thinning",0.0456054023240323,0.000263656208214593,2.09208084883964e-05,4,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00458418996776054,0.0768937666270154,"dense_heteroskedastic",50,1000,10,0.8,11.4604749194014,3.84468833135077,1.44216944952279,0.87074642673736
"histogram","no_thinning",0.469376392001408,0.00225005947457104,9.40557602344588e-05,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,14.8429847863649,5.36975252574861
"unscaled","no_thinning",0.0552046061921138,0.000341466969925748,2.50830530638715e-05,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,1.74572292899715,0.814908736831531
"oracle","no_thinning",0.0460821830523149,0.000274652502124988,2.63831839236281e-05,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,1.45724657998125,0.655456437332613
"oracle_cp","no_thinning",0.396582498428578,0.00312994433851671,0.000532302878973011,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,12.5410397519445,7.46959211840691
"slice_oracle","no_thinning",0.0485507528040809,0.000303494294064643,2.3689308557161e-05,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,1.53530960976702,0.724287189081788
"slice_est","no_thinning",0.0485370554538005,0.000303045034809945,2.35958594797383e-05,5,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00877908912281369,0.0740287883768889,"dense_heteroskedastic",50,1000,10,0.8,21.9477228070342,3.70143941884444,1.53487646151907,0.723215034747694
"histogram","no_thinning",0.463454005583914,0.00224625901587805,0.000117654199687375,6,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00681092599329977,0.0814288986917647,"dense_heteroskedastic",50,1000,10,0.8,17.0273149832494,4.07144493458824,14.6557024837356,6.08613742875039
"unscaled","no_thinning",0.055045904484009,0.000319441009981367,2.29613465355581e-05,6,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00681092599329977,0.0814288986917647,"dense_heteroskedastic",50,1000,10,0.8,17.0273149832494,4.07144493458824,1.74070434033544,0.865511000015049
"oracle","no_thinning",0.044216009924441,0.000252134030769398,1.57841334550791e-05,6,2e+05,4,"dense_heteroskedastic","balanced","50x50x50",0.00681092599329977,0.0814288986917647,"dense_heteroskedastic",50,1000,10,0.8,17.0273149832494,4.07144493458824,1.39823300405843,0.683145777437203
